1	Ich	ich	P	PPER	1|Sg|_|Nom	2	subj	10	10
2	weiß	wissen	V	VVFIN	1|Sg|Pres|Ind	0	root	_	_
3	auch	auch	A	ADV	_	2	adv	_	_
4	,	,	$	$,	_	0	root	_	_
5	wo	wo	P	PWAV	_	8	adv	_	_
6	Carlo	Carlo	N	NE	_|Nom|Sg	8	subj	15	15
7	jetzt	jetzt	A	ADV	_	8	adv	_	_
8	ist	sein	V	VAFIN	3|Sg|Pres|Ind	2	objc	_	_
9	-	-	$	$(	_	0	root	_	_
10	eh	eh	A	ADJD	_	0	root	_	_
11	!	!	$	$.	_	0	root	_	_

1	-	-	$	$(	_	0	root	_	_
2	dort	dort	A	ADV	_	3	adv	_	_
3	am	an	P	APPRART	Dat	5	pp	_	_
4	Ofen	Ofen	N	NN	Masc|Dat|Sg	3	pn	138	138
5	steht	stehen	V	VVFIN	3|Sg|Pres|Ind	0	root	_	_
6	er	er	P	PPER	3|Sg|Masc|Nom	5	subj	15	15
7	,	,	$	$,	_	0	root	_	_
8	hat	haben	V	VAFIN	3|Sg|Pres|Ind	5	kon	_	_
9	die	die	A	ART	Def|Fem|_|Pl	10	det	35	35
10	Hände	Hand	N	NN	Fem|_|Pl	8	obja	35	35
11	in	in	P	APPR	Dat	8	pp	_	_
12	den	die	A	ART	Def|Fem|Dat|Pl	13	det	139	139
13	Hosentaschen	Hosentasche	N	NN	Fem|Dat|Pl	11	pn	139	139
14	und	und	K	KON	_	8	kon	_	_
15	lacht	lachen	V	VVFIN	_|_|Pres|Ind	14	cj	_	_
16	.	.	$	$.	_	0	root	_	_
17	«	«	$	$(	_	0	root	_	_

1	Alle	alle	P	PIS	_|Nom|Pl	2	subj	_	_
2	schauten	schauen	V	VVFIN	3|Pl|Past|_	0	root	_	_
3	auf	auf	P	APPR	_	2	pp	_	_
4	Carlo	Carlo	N	NE	Masc|_|Sg	3	pn	15	15
5	,	,	$	$,	_	0	root	15	15
6	der	die	P	PRELS	Masc|Nom|Sg	12	subj	15	15
7	mit	mit	P	APPR	Dat	12	pp	_	_
8	offenem	offen	A	ADJA	Pos|Masc|Dat|Sg|St|	9	attr	_	_
9	Munde	Mund	N	NN	Masc|Dat|Sg	7	pn	_	_
10	am	an	P	APPRART	Dat	12	pp	_	_
11	Ofen	Ofen	N	NN	Masc|Dat|Sg	10	pn	138	138
12	lehnte	lehnen	V	VVFIN	3|Sg|Past|_	4	rel	_	_
13	und	und	K	KON	_	12	kon	_	_
14	nun	nun	A	ADV	_	21	adv	_	_
15	wirklich	wirklich	A	ADJD	Pos|	21	adv	_	_
16	das	die	A	ART	Def|Neut|Nom|Sg	17	det	140	140
17	Gesicht	Gesicht	N	NN	Neut|Nom|Sg	21	subj	140	140
18	zu	zu	P	APPR	Dat	21	pp	_	_
19	einem	eine	A	ART	Indef|Neut|Dat|Sg	20	det	_	_
20	Grinsen	Grinsen	N	NN	Neut|Dat|Sg	18	pn	_	_
21	verzog	verziehen	V	VVFIN	3|Sg|Past|Ind	13	cj	_	_
22	,	,	$	$,	_	0	root	_	_
23	als	als	K	KOKOM	_	24	konj	_	_
24	dürfte	dürfen	V	VMFIN	3|Sg|Past|Subj	21	neb	_	_
25	er	er	P	PPER	3|Sg|Masc|Nom	24	subj	138	138
