Feature,Value
words per sent,52.6
LIX,75.41368821292775
# words,526
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6842105263157895
adjectives,4.2
nouns,11.0
verbs,6.2
pronouns,11.8
particles,11.5
punctuation marks,7.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,1.6
full verbs,4.4
split verbs,0.3
nominative,3.7
accusative,2.7
dative,3.2
genitive,0.6
gen modifiers,0.6
prep with gen,0.0
all genitives,0.6
accusative obj,1.5
dative obj,0.9
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,2.4
gen+prep obj,0.2
present forms,0.7
past forms,2.3
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.7
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.2
subj 2 forms,0.0
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.3
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.3
comp+superlative,0.4
conjunctions,0.6
subjunctions,0.3
relative clauses,1.6
participial clauses pres,0.0
participial clauses past,0.2
all participial clauses,0.2
negations,0.4
question words,0.4
question marks,0.0
subj/pred inversions,0.9
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,141.3
concessive,17.1
conditional,275.7
consecutive,7.5
final,19.2
interrogative,7.5
modal,63.5
other,319.5
temporal,265.7
A1 features,5
A1 features summed,1.8000000000000003
A2 features,9
A2 features summed,428.70000000000005
B1 features,5
B1 features summed,299.40000000000003
level features (all),40
level features (all) summed,85.0
