Feature,Value
words per sent,81.6
LIX,104.76176470588234
# words,816
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6885593220338984
adjectives,6.7
nouns,16.3
verbs,8.7
pronouns,20.1
particles,19.0
punctuation marks,10.1
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,1.1
full verbs,7.1
split verbs,0.8
nominative,3.8
accusative,5.0
dative,4.9
genitive,1.9
gen modifiers,1.4
prep with gen,0.0
all genitives,1.4
accusative obj,3.3
dative obj,0.8
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,4.1
gen+prep obj,0.2
present forms,3.8
past forms,0.7
perfect forms,0.1
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.1
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.1
subj 1 forms,0.7
subj 2 forms,0.1
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.9
imperatives,0.1
passive voice,0.0
passive with agens,0.0
comparative,0.3
superlative,0.3
comp+superlative,0.6
conjunctions,1.4
subjunctions,0.5
relative clauses,1.7
participial clauses pres,0.0
participial clauses past,0.4
all participial clauses,0.4
negations,0.4
question words,0.9
question marks,0.1
subj/pred inversions,0.9
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,137.6
concessive,17.1
conditional,272.2
consecutive,7.3
final,19.0
interrogative,7.5
modal,63.3
other,317.0
temporal,264.2
A1 features,9
A1 features summed,4.199999999999999
A2 features,9
A2 features summed,420.59999999999997
B1 features,5
B1 features summed,297.79999999999995
level features (all),45
level features (all) summed,131.99999999999997
