Feature,Value
words per sent,10.6
LIX,37.01509433962264
# words,106
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6712328767123288
adjectives,1.5
nouns,2.1
verbs,1.2
pronouns,1.8
particles,1.5
punctuation marks,2.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.3
full verbs,0.9
split verbs,0.1
nominative,0.9
accusative,0.6
dative,0.5
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,0.5
dative obj,0.0
genitive obj,0.0
prepositional obj,0.0
acc+dat obj,0.5
gen+prep obj,0.0
present forms,0.1
past forms,0.7
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.0
superlative,0.0
comp+superlative,0.0
conjunctions,0.1
subjunctions,0.0
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.0
question words,0.0
question marks,0.0
subj/pred inversions,0.4
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,78.5
concessive,7.8
conditional,155.5
consecutive,5.3
final,14.9
interrogative,4.2
modal,37.5
other,202.4
temporal,156.2
A1 features,2
A1 features summed,0.2
A2 features,4
A2 features summed,240.0
B1 features,5
B1 features summed,173.6
level features (all),19
level features (all) summed,16.2
