Feature,Value
words per sent,17.6
LIX,34.64545454545455
# words,88
# sents,5
discourse entities,1.4
avg entity frequency,2.0
vocabulary density,0.8260869565217391
adjectives,0.8
nouns,2.0
verbs,3.8
pronouns,4.6
particles,4.2
punctuation marks,2.2
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,1.2
full verbs,2.4
split verbs,0.2
nominative,0.6
accusative,0.8
dative,2.0
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,0.8
dative obj,1.0
genitive obj,0.0
prepositional obj,0.0
acc+dat obj,1.8
gen+prep obj,0.0
present forms,0.2
past forms,0.6
perfect forms,0.2
pqp forms,0.6
perfect+pqp forms,0.6
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.8
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.2
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.0
superlative,0.0
comp+superlative,0.0
conjunctions,0.4
subjunctions,0.2
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.2
question marks,0.0
subj/pred inversions,0.6
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,0.6
concessive,0.0
conditional,0.6
consecutive,0.4
final,0.0
interrogative,0.0
modal,0.0
other,2.6
temporal,0.4
A1 features,6
A1 features summed,1.4
A2 features,5
A2 features summed,3.2
B1 features,2
B1 features summed,0.8
level features (all),29
level features (all) summed,33.60000000000001
