Feature,Value
words per sent,14.4
LIX,53.288888888888884
# words,72
# sents,5
discourse entities,0.2
avg entity frequency,0.0
vocabulary density,0.8333333333333334
adjectives,1.4
nouns,4.0
verbs,2.4
pronouns,1.8
particles,3.0
punctuation marks,1.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.4
full verbs,1.8
split verbs,0.0
nominative,1.0
accusative,1.8
dative,0.8
genitive,0.2
gen modifiers,0.2
prep with gen,0.0
all genitives,0.2
accusative obj,0.6
dative obj,0.0
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,0.6
gen+prep obj,0.2
present forms,0.2
past forms,0.6
perfect forms,0.2
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.2
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.0
superlative,0.0
comp+superlative,0.0
conjunctions,0.0
subjunctions,0.0
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.4
all participial clauses,0.4
negations,0.0
question words,0.0
question marks,0.0
subj/pred inversions,0.4
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,1.4
concessive,0.4
conditional,2.6
consecutive,1.0
final,0.0
interrogative,0.0
modal,0.0
other,6.2
temporal,1.0
A1 features,2
A1 features summed,0.4
A2 features,6
A2 features summed,6.000000000000001
B1 features,4
B1 features summed,2.6
level features (all),29
level features (all) summed,25.599999999999994
