Feature,Value
words per sent,16.1
LIX,34.73354037267081
# words,161
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6808510638297872
adjectives,0.9
nouns,2.5
verbs,2.4
pronouns,3.5
particles,3.4
punctuation marks,3.3
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.8
full verbs,1.3
split verbs,0.0
nominative,0.5
accusative,1.1
dative,0.4
genitive,0.3
gen modifiers,0.2
prep with gen,0.0
all genitives,0.2
accusative obj,0.6
dative obj,0.0
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,0.6
gen+prep obj,0.2
present forms,1.2
past forms,0.0
perfect forms,0.1
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.2
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.1
passive with agens,0.0
comparative,0.0
superlative,0.0
comp+superlative,0.0
conjunctions,0.1
subjunctions,0.1
relative clauses,0.5
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.1
question words,0.3
question marks,0.3
subj/pred inversions,0.2
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,23.1
concessive,2.2
conditional,36.3
consecutive,0.0
final,2.4
interrogative,1.2
modal,13.6
other,49.1
temporal,36.7
A1 features,6
A1 features summed,1.1
A2 features,4
A2 features summed,59.8
B1 features,5
B1 features summed,40.7
level features (all),32
level features (all) summed,26.10000000000001
