Feature,Value
words per sent,50.5
LIX,69.9059405940594
# words,505
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5537459283387622
adjectives,3.1
nouns,8.9
verbs,7.2
pronouns,10.7
particles,11.7
punctuation marks,8.7
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,0.9
full verbs,5.9
split verbs,0.9
nominative,2.2
accusative,2.5
dative,2.5
genitive,0.2
gen modifiers,0.2
prep with gen,0.0
all genitives,0.2
accusative obj,1.8
dative obj,0.4
genitive obj,0.0
prepositional obj,0.6
acc+dat obj,2.2
gen+prep obj,0.6
present forms,1.6
past forms,3.0
perfect forms,0.0
pqp forms,0.2
perfect+pqp forms,0.5
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.1
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.1
comp+superlative,0.3
conjunctions,0.8
subjunctions,0.7
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.1
question words,0.5
question marks,0.0
subj/pred inversions,1.6
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,61.9
concessive,5.5
conditional,105.0
consecutive,0.0
final,10.2
interrogative,2.7
modal,31.5
other,147.7
temporal,121.6
A1 features,6
A1 features summed,2.8
A2 features,7
A2 features summed,171.29999999999998
B1 features,4
B1 features summed,129.99999999999997
level features (all),41
level features (all) summed,82.49999999999996
