1	Ein	ein	A	ART	Indef|_|Nom|Sg	2	det	0	0
2	Bauer	Bauer	N	NN	_|Nom|Sg	3	subj	0	0
3	hatte	haben	V	VAFIN	3|Sg|Past|Ind	0	root	_	_
4	seine	seine	A	PPOSAT	Fem|_|Sg	5	det	0	0
5	Kuh	Kuh	N	NN	Fem|_|Sg	9	obja	_	_
6	auf	auf	P	APPR	Acc	9	pp	_	_
7	den	die	A	ART	Def|Masc|Acc|Sg	8	det	_	_
8	Markt	Markt	N	NN	Masc|Acc|Sg	6	pn	_	_
9	getrieben	treiben	V	VVPP	_	3	aux	_	_
10	und	und	K	KON	_	9	kon	_	_
11	für	für	P	APPR	Acc	14	pp	_	_
12	sieben	sieben	C	CARD	_	13	attr	_	_
13	Taler	Taler	N	NN	Masc|Acc|Pl	11	pn	_	_
14	verkauft	verkaufen	V	VVPP	_	10	cj	_	_
15	.	.	$	$.	_	0	root	_	_

1	Auf	auf	P	APPR	Dat	4	pp	_	_
2	dem	die	A	ART	Def|Masc|Dat|Sg	3	det	_	_
3	Heimweg	Heimweg	N	NN	Masc|Dat|Sg	1	pn	_	_
4	mußte	müssen	V	VMFIN	3|Sg|Past|Ind	0	root	_	_
5	er	er	P	PPER	3|Sg|Masc|Nom	4	subj	0	0
6	an	an	P	APPR	Dat	4	pp	_	_
7	einem	eine	A	ART	Indef|Masc|Dat|Sg	8	det	_	_
8	Teich	Teich	N	NN	Masc|Dat|Sg	6	pn	_	_
9	vorbei	vorbei	P	PTKVZ	_	4	avz	_	_
10	,	,	$	$,	_	0	root	_	_
11	und	und	K	KON	_	4	kon	_	_
12	da	da	A	ADV	_	13	adv	_	_
13	hörte	hören	V	VVFIN	3|Sg|Past|_	11	cj	_	_
14	er	er	P	PPER	3|Sg|Masc|Nom	13	subj	0	0
15	schon	schon	A	ADV	_	13	adv	_	_
16	von	von	P	APPR	Dat	13	pp	_	_
17	weitem	weit	A	ADJA	Pos|_|Dat|Sg|St|	16	pn	_	_
18	,	,	$	$,	_	0	root	_	_
19	wie	wie	P	PWAV	_	22	adv	_	_
20	die	die	A	ART	Def|Masc|Nom|Pl	21	det	4	4
21	Frösche	Frosch	N	NN	Masc|Nom|Pl	22	subj	4	4
22	riefen	rufen	V	VVFIN	3|Pl|Past|_	13	objc	_	_
23	:	\:	$	$.	_	0	root	_	_
24	"	"	$	$(	_	0	root	_	_
25	Ak	Ak	N	NE	_	0	root	3	3
26	,	,	$	$,	_	0	root	3	3
27	ak	ak	N	NE	_	25	kon	5	5
28	,	,	$	$,	_	0	root	5	5
29	ak	ak	N	NE	_	27	kon	5	5
30	,	,	$	$,	_	0	root	5	5
31	ak	ak	N	NE	_	29	kon	3	3
32	.	.	$	$.	_	0	root	_	_

1	"	"	$	$(	_	0	root	_	_
2			F	FM	_	0	root	_	_
3	"	"	$	$(	_	0	root	_	_
4	Ja	ja	P	PTKANT	_	0	root	_	_
5	,	,	$	$,	_	0	root	_	_
6	sprach	sprechen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
7	er	er	P	PPER	3|Sg|Masc|Nom	6	subj	0	0
8	für	für	P	APPR	Acc	6	objp	_	_
9	sich	sie	P	PRF	3|_|Acc	8	pn	_	_
10	,	,	$	$,	_	0	root	_	_
11	"	"	$	$(	_	0	root	_	_
12	die	die	P	PDS	_|Nom|Pl	13	subj	_	_
13	schreien	schreien	V	VVFIN	3|Pl|Pres|_	6	kon	_	_
14	auch	auch	A	ADV	_	13	adv	_	_
15	ins	in	P	APPRART	Acc	13	pp	_	_
16	Haberfeld	Haberfeld	N	NN	Neut|Acc|Sg	15	pn	_	_
17	hinein	hinein	P	PTKVZ	_	13	avz	_	_
18	,	,	$	$,	_	0	root	_	_
19	sieben	sieben	C	CARD	_	20	subj	_	_
20	sind	sein	V	VAFIN	3|Pl|Pres|Ind	13	kon	_	_
21	'	'	$	$(	_	0	root	_	_
22	s	s	P	PPER	_|_|_|Nom	20	pred	0	0
